amfi_code,date,nav
125354,04-08-2025,137.3153
125354,05-08-2025,138.5363
125354,06-08-2025,138.4693
125354,07-08-2025,138.0731
125354,08-08-2025,137.5359
125354,11-08-2025,137.4939
125354,12-08-2025,136.8169
125354,13-08-2025,137.959
125354,14-08-2025,137.3666
125354,15-08-2025,140.0543
125354,18-08-2025,142.5798
125354,19-08-2025,141.1186
125354,20-08-2025,141.3001
125354,21-08-2025,140.2605
125354,22-08-2025,139.7738
125354,25-08-2025,143.1953
125354,26-08-2025,142.7313
125354,27-08-2025,143.4125
125354,28-08-2025,144.4086
125354,29-08-2025,142.7396
125354,01-09-2025,141.3392
125354,02-09-2025,139.3573
125354,03-09-2025,137.9384
125354,04-09-2025,133.2829
125354,05-09-2025,134.2139
125354,08-09-2025,137.5827
125354,09-09-2025,137.8887
125354,10-09-2025,135.6073
125354,11-09-2025,134.6223
125354,12-09-2025,133.9416
125354,15-09-2025,132.3663
125354,16-09-2025,133.7922
125354,17-09-2025,135.1533
125354,18-09-2025,133.3401
125354,19-09-2025,134.5603
125354,22-09-2025,137.0862
125354,23-09-2025,140.2777
125354,24-09-2025,145.1639
125354,25-09-2025,143.658
125354,26-09-2025,148.5913
125354,29-09-2025,148.0266
125354,30-09-2025,147.0408
125354,01-10-2025,147.6841
125354,02-10-2025,146.719
125354,03-10-2025,147.4876
125354,06-10-2025,145.2176
125354,07-10-2025,144.8669
125354,08-10-2025,147.167
125354,09-10-2025,147.1324
125354,10-10-2025,147.4487
125354,13-10-2025,148.3559
125354,14-10-2025,150.5068
125354,15-10-2025,147.585
125354,16-10-2025,148.6866
125354,17-10-2025,148.2751
125354,20-10-2025,148.6384
125354,21-10-2025,150.5958
125354,22-10-2025,148.5055
125354,23-10-2025,146.7678
125354,24-10-2025,143.4251
125354,27-10-2025,142.5445
125354,28-10-2025,144.8844
125354,29-10-2025,144.7399
125354,30-10-2025,142.4774
125354,31-10-2025,141.7112
125354,03-11-2025,139.2448
125354,04-11-2025,137.4273
125354,05-11-2025,138.1304
125354,06-11-2025,136.2467
125354,07-11-2025,138.1272
125354,10-11-2025,138.0714
125354,11-11-2025,138.2754
125354,12-11-2025,137.8757
125354,13-11-2025,139.2164
125354,14-11-2025,140.5874
125354,17-11-2025,141.216
125354,18-11-2025,142.2366
125354,19-11-2025,141.9386
125354,20-11-2025,142.926
125354,21-11-2025,142.4108
125354,24-11-2025,142.4787
125354,25-11-2025,142.0732
125354,26-11-2025,141.3577
125354,27-11-2025,140.2523
125354,28-11-2025,141.1026
125354,01-12-2025,143.3853
125354,02-12-2025,145.4648
125354,03-12-2025,143.3368
125354,04-12-2025,145.6188
125354,05-12-2025,145.1284
125354,08-12-2025,146.2399
125354,09-12-2025,144.7154
125354,10-12-2025,145.0271
125354,11-12-2025,145.6383
125354,12-12-2025,143.1093
125354,15-12-2025,144.2183
125354,16-12-2025,146.6125
125354,17-12-2025,146.3712
125354,18-12-2025,148.8261
125354,19-12-2025,148.5543
125354,22-12-2025,150.1357
125354,23-12-2025,146.2062
125354,24-12-2025,150.5157
125354,25-12-2025,153.2845
125354,26-12-2025,152.8299
125354,29-12-2025,149.282
125354,30-12-2025,149.8651
125354,31-12-2025,147.3358
125354,01-01-2026,148.1886
125354,02-01-2026,148.9872
125354,05-01-2026,147.3711
125354,06-01-2026,149.4198
125354,07-01-2026,150.9315
125354,08-01-2026,152.7668
125354,09-01-2026,152.8518
125354,12-01-2026,150.3242
125354,13-01-2026,152.1558
125354,14-01-2026,151.7306
125354,15-01-2026,149.2684
125354,16-01-2026,151.7574
125354,19-01-2026,155.6489
125354,20-01-2026,155.6419
125354,21-01-2026,159.7445
125354,22-01-2026,159.9915
125354,23-01-2026,159.333
125354,26-01-2026,158.1993
125354,27-01-2026,161.3783
125354,28-01-2026,159.9401
125354,29-01-2026,161.4233
125354,30-01-2026,160.4128
125354,02-02-2026,159.5989
125354,03-02-2026,161.6439
125354,04-02-2026,160.9794
125354,05-02-2026,160.2699
125354,06-02-2026,162.5207
125354,09-02-2026,165.7091
125354,10-02-2026,167.0657
125354,11-02-2026,165.8282
125354,12-02-2026,164.8867
125354,13-02-2026,165.1191
125354,16-02-2026,165.8293
125354,17-02-2026,163.9381
125354,18-02-2026,165.4342
125354,19-02-2026,165.6785
125354,20-02-2026,162.3419
125354,23-02-2026,160.6054
125354,24-02-2026,159.706
125354,25-02-2026,159.6383
125354,26-02-2026,163.3293
125354,27-02-2026,163.8696
125354,02-03-2026,162.29
125354,03-03-2026,162.7927
125354,04-03-2026,162.1782
125354,05-03-2026,162.8832
125354,06-03-2026,164.0913
125354,09-03-2026,166.5462
125354,10-03-2026,166.5726
125354,11-03-2026,169.9236
125354,12-03-2026,171.8516
125354,13-03-2026,170.4701
125354,16-03-2026,175.0674
125354,17-03-2026,175.8331
125354,18-03-2026,174.1501
125354,19-03-2026,177.6827
125354,20-03-2026,182.1929
125354,23-03-2026,182.2027
125354,24-03-2026,181.1835
125354,25-03-2026,180.8903
125354,26-03-2026,182.5231
125354,27-03-2026,185.4041
125354,30-03-2026,186.7568
125354,31-03-2026,187.0688
125354,01-04-2026,190.5157
125354,02-04-2026,189.8863
125354,03-04-2026,192.3208
125354,06-04-2026,191.7426
125354,07-04-2026,192.8206
125354,08-04-2026,192.6446
125354,09-04-2026,192.6022
125354,10-04-2026,191.8166
125354,13-04-2026,194.9985
125354,14-04-2026,193.3712
125354,15-04-2026,191.7406
125354,16-04-2026,196.707
125354,17-04-2026,199.1037
125354,20-04-2026,193.4947
125354,21-04-2026,192.2693
125354,22-04-2026,188.1751
125354,23-04-2026,186.113
125354,24-04-2026,179.1874
125354,27-04-2026,178.9734
125354,28-04-2026,176.6015
125354,29-04-2026,176.8079
125354,30-04-2026,173.4394
125354,01-05-2026,173.69
125354,04-05-2026,172.9034
125354,05-05-2026,176.0975
125354,06-05-2026,179.1592
125354,07-05-2026,180.9282
125354,08-05-2026,180.3005
125354,11-05-2026,184.6773
125354,12-05-2026,181.3186
125354,13-05-2026,178.3463
125354,14-05-2026,178.2473
125354,15-05-2026,183.1488
125354,18-05-2026,182.7865
125354,19-05-2026,182.4668
125354,20-05-2026,179.3917
125354,21-05-2026,181.5088
125354,22-05-2026,183.6666
125354,25-05-2026,185.4883
125354,26-05-2026,184.1713
125354,27-05-2026,182.6923
125354,28-05-2026,179.9396
125354,29-05-2026,180.2016
120716,03-01-2022,51.0206
120716,04-01-2022,50.3227
120716,05-01-2022,50.0895
120716,06-01-2022,49.818
120716,07-01-2022,49.5188
120716,10-01-2022,49.8183
120716,11-01-2022,49.8879
120716,12-01-2022,49.7379
120716,13-01-2022,49.8695
120716,14-01-2022,49.2986
120716,17-01-2022,49.383
120716,18-01-2022,49.4945
120716,19-01-2022,48.6241
120716,20-01-2022,49.2269
120716,21-01-2022,48.7284
120716,24-01-2022,48.8031
120716,25-01-2022,49.507
120716,26-01-2022,50.0792
120716,27-01-2022,50.1224
120716,28-01-2022,49.9269
120716,31-01-2022,50.5171
120716,01-02-2022,50.9488
120716,02-02-2022,50.5937
120716,03-02-2022,50.1338
120716,04-02-2022,48.9097
120716,07-02-2022,49.0221
120716,08-02-2022,48.9955
120716,09-02-2022,49.6855
120716,10-02-2022,49.922
120716,11-02-2022,50.7437
120716,14-02-2022,50.3419
120716,15-02-2022,51.0521
120716,16-02-2022,50.7511
120716,17-02-2022,51.2475
120716,18-02-2022,50.3735
120716,21-02-2022,50.5383
120716,22-02-2022,49.3574
120716,23-02-2022,49.2214
120716,24-02-2022,49.5036
120716,25-02-2022,49.2164
120716,28-02-2022,48.6182
120716,01-03-2022,49.1337
120716,02-03-2022,49.0948
120716,03-03-2022,48.8285
120716,04-03-2022,48.875
120716,07-03-2022,50.4434
120716,08-03-2022,51.1643
120716,09-03-2022,51.9011
120716,10-03-2022,52.1958
120716,11-03-2022,52.3235
120716,14-03-2022,50.8426
120716,15-03-2022,50.4512
120716,16-03-2022,50.183
120716,17-03-2022,49.0765
120716,18-03-2022,48.417
120716,21-03-2022,47.2879
120716,22-03-2022,47.2874
120716,23-03-2022,47.7733
120716,24-03-2022,48.4293
120716,25-03-2022,48.6922
120716,28-03-2022,48.1511
120716,29-03-2022,47.0564
120716,30-03-2022,46.0856
120716,31-03-2022,45.4045
120716,01-04-2022,44.9406
120716,04-04-2022,44.8747
120716,05-04-2022,44.3488
120716,06-04-2022,44.5491
120716,07-04-2022,44.445
120716,08-04-2022,44.4706
120716,11-04-2022,45.0991
120716,12-04-2022,44.4807
120716,13-04-2022,44.7242
120716,14-04-2022,44.7368
120716,15-04-2022,44.5779
120716,18-04-2022,45.0716
120716,19-04-2022,45.5673
120716,20-04-2022,45.0702
120716,21-04-2022,44.992
120716,22-04-2022,45.1641
120716,25-04-2022,45.0364
120716,26-04-2022,45.3729
120716,27-04-2022,45.5464
120716,28-04-2022,46.5685
120716,29-04-2022,45.7343
120716,02-05-2022,45.6877
120716,03-05-2022,45.2101
120716,04-05-2022,45.5582
120716,05-05-2022,44.6946
120716,06-05-2022,44.9005
120716,09-05-2022,44.5812
120716,10-05-2022,44.2085
120716,11-05-2022,43.461
120716,12-05-2022,43.238
120716,13-05-2022,43.8202
120716,16-05-2022,43.8267
120716,17-05-2022,44.1765
120716,18-05-2022,45.0788
120716,19-05-2022,45.2418
120716,20-05-2022,44.9588
120716,23-05-2022,45.2311
120716,24-05-2022,44.956
120716,25-05-2022,44.7041
120716,26-05-2022,43.9089
120716,27-05-2022,44.4167
120716,30-05-2022,44.231
120716,31-05-2022,44.3475
120716,01-06-2022,43.8162
120716,02-06-2022,44.0651
120716,03-06-2022,43.682
120716,06-06-2022,43.6274
120716,07-06-2022,44.1066
120716,08-06-2022,44.545
120716,09-06-2022,44.5532
120716,10-06-2022,43.628
120716,13-06-2022,45.2145
120716,14-06-2022,46.1821
120716,15-06-2022,46.6033
120716,16-06-2022,46.2031
120716,17-06-2022,46.1609
120716,20-06-2022,45.8807
120716,21-06-2022,46.5971
120716,22-06-2022,46.7649
120716,23-06-2022,46.3459
120716,24-06-2022,46.1049
120716,27-06-2022,46.746
120716,28-06-2022,47.6646
120716,29-06-2022,48.5602
120716,30-06-2022,49.0232
120716,01-07-2022,48.8966
120716,04-07-2022,47.0167
120716,05-07-2022,47.2055
120716,06-07-2022,47.2257
120716,07-07-2022,47.3263
120716,08-07-2022,47.3782
120716,11-07-2022,46.6455
120716,12-07-2022,46.9785
120716,13-07-2022,47.356
120716,14-07-2022,47.7651
120716,15-07-2022,48.3291
120716,18-07-2022,48.7012
120716,19-07-2022,48.4835
120716,20-07-2022,48.4641
120716,21-07-2022,48.5389
120716,22-07-2022,48.6235
120716,25-07-2022,49.2278
120716,26-07-2022,49.6302
120716,27-07-2022,50.8897
120716,28-07-2022,52.26
120716,29-07-2022,52.3335
120716,01-08-2022,49.9476
120716,02-08-2022,50.7114
120716,03-08-2022,50.4054
120716,04-08-2022,49.9433
120716,05-08-2022,49.727
120716,08-08-2022,49.4828
120716,09-08-2022,49.8687
120716,10-08-2022,48.9579
120716,11-08-2022,48.3468
120716,12-08-2022,48.5676
120716,15-08-2022,48.9525
120716,16-08-2022,49.3514
120716,17-08-2022,48.9075
120716,18-08-2022,48.3554
120716,19-08-2022,48.0832
120716,22-08-2022,48.2432
120716,23-08-2022,49.1249
120716,24-08-2022,47.94
120716,25-08-2022,47.8346
120716,26-08-2022,47.0912
120716,29-08-2022,46.1787
120716,30-08-2022,46.7353
120716,31-08-2022,47.0618
120716,01-09-2022,47.3368
120716,02-09-2022,47.8813
120716,05-09-2022,47.6272
120716,06-09-2022,47.4013
120716,07-09-2022,48.666
120716,08-09-2022,48.5439
120716,09-09-2022,48.9939
120716,12-09-2022,49.0197
120716,13-09-2022,47.9546
120716,14-09-2022,46.7996
120716,15-09-2022,46.4955
120716,16-09-2022,47.1056
120716,19-09-2022,47.5724
120716,20-09-2022,48.1157
120716,21-09-2022,47.5674
120716,22-09-2022,48.5112
120716,23-09-2022,47.9713
120716,26-09-2022,48.1154
120716,27-09-2022,48.1311
120716,28-09-2022,48.0523
120716,29-09-2022,48.8458
120716,30-09-2022,48.4545
120716,03-10-2022,47.6916
120716,04-10-2022,47.7245
120716,05-10-2022,47.517
120716,06-10-2022,49.4641
120716,07-10-2022,49.8879
120716,10-10-2022,49.6653
120716,11-10-2022,49.0583
120716,12-10-2022,47.9734
120716,13-10-2022,47.4048
120716,14-10-2022,47.4915
120716,17-10-2022,48.3263
120716,18-10-2022,48.9986
120716,19-10-2022,49.1553
120716,20-10-2022,48.9868
120716,21-10-2022,49.1669
120716,24-10-2022,48.883
120716,25-10-2022,49.913
120716,26-10-2022,49.8221
120716,27-10-2022,49.7929
120716,28-10-2022,48.4913
120716,31-10-2022,48.3994
120716,01-11-2022,48.907
120716,02-11-2022,48.3024
120716,03-11-2022,47.889
120716,04-11-2022,48.3661
120716,07-11-2022,47.5308
120716,08-11-2022,48.1556
120716,09-11-2022,47.8697
120716,10-11-2022,47.6681
120716,11-11-2022,47.0466
120716,14-11-2022,47.2812
120716,15-11-2022,48.6982
120716,16-11-2022,49.1768
120716,17-11-2022,48.6889
120716,18-11-2022,49.3743
120716,21-11-2022,49.2089
120716,22-11-2022,50.0427
120716,23-11-2022,50.5496
120716,24-11-2022,48.7871
120716,25-11-2022,48.2212
120716,28-11-2022,48.7894
120716,29-11-2022,48.9001
120716,30-11-2022,48.3214
120716,01-12-2022,47.9757
120716,02-12-2022,46.8999
120716,05-12-2022,46.8712
120716,06-12-2022,48.1357
120716,07-12-2022,48.6224
120716,08-12-2022,49.9223
120716,09-12-2022,50.4734
120716,12-12-2022,51.1184
120716,13-12-2022,52.3523
120716,14-12-2022,52.6129
120716,15-12-2022,52.5184
120716,16-12-2022,53.1928
120716,19-12-2022,54.1448
120716,20-12-2022,53.8573
120716,21-12-2022,53.4152
120716,22-12-2022,53.5282
120716,23-12-2022,54.0864
120716,26-12-2022,54.6287
120716,27-12-2022,53.7197
120716,28-12-2022,54.9762
120716,29-12-2022,54.5779
120716,30-12-2022,54.4289
120716,02-01-2023,53.8638
120716,03-01-2023,55.6322
120716,04-01-2023,55.8188
120716,05-01-2023,55.2739
120716,06-01-2023,55.8718
120716,09-01-2023,56.4126
120716,10-01-2023,56.3109
120716,11-01-2023,56.9043
120716,12-01-2023,56.3663
120716,13-01-2023,56.0583
120716,16-01-2023,54.7313
120716,17-01-2023,53.8864
120716,18-01-2023,55.0795
120716,19-01-2023,56.1892
120716,20-01-2023,56.2588
120716,23-01-2023,57.4068
120716,24-01-2023,57.3224
120716,25-01-2023,57.1807
120716,26-01-2023,57.2452
120716,27-01-2023,57.1852
120716,30-01-2023,57.0632
120716,31-01-2023,57.8719
120716,01-02-2023,58.0022
120716,02-02-2023,58.5242
120716,03-02-2023,59.2748
120716,06-02-2023,59.5776
120716,07-02-2023,58.9108
120716,08-02-2023,57.9809
120716,09-02-2023,58.1105
120716,10-02-2023,58.0172
120716,13-02-2023,58.1042
120716,14-02-2023,58.1191
120716,15-02-2023,59.9471
120716,16-02-2023,59.0172
120716,17-02-2023,57.6345
120716,20-02-2023,57.8903
120716,21-02-2023,57.6548
120716,22-02-2023,57.8994
120716,23-02-2023,58.3312
120716,24-02-2023,59.2563
120716,27-02-2023,58.2112
120716,28-02-2023,57.8485
120716,01-03-2023,58.1722
120716,02-03-2023,58.7362
120716,03-03-2023,60.3086
120716,06-03-2023,61.0274
120716,07-03-2023,61.0133
120716,08-03-2023,60.3888
120716,09-03-2023,60.0071
120716,10-03-2023,59.6073
120716,13-03-2023,60.1028
120716,14-03-2023,60.3152
120716,15-03-2023,59.3843
120716,16-03-2023,59.1004
120716,17-03-2023,59.7493
120716,20-03-2023,60.0283
120716,21-03-2023,60.465
120716,22-03-2023,60.77
120716,23-03-2023,61.9834
120716,24-03-2023,62.1869
120716,27-03-2023,61.9268
120716,28-03-2023,61.2742
120716,29-03-2023,61.4853
120716,30-03-2023,59.7121
120716,31-03-2023,59.607
120716,03-04-2023,59.4865
120716,04-04-2023,58.5393
120716,05-04-2023,57.9136
120716,06-04-2023,58.5023
120716,07-04-2023,58.6906
120716,10-04-2023,58.7887
120716,11-04-2023,59.0313
120716,12-04-2023,59.1234
120716,13-04-2023,60.0318
120716,14-04-2023,60.1478
120716,17-04-2023,59.1223
120716,18-04-2023,60.3055
120716,19-04-2023,60.6006
120716,20-04-2023,60.1994
120716,21-04-2023,59.321
120716,24-04-2023,59.6295
120716,25-04-2023,59.5725
120716,26-04-2023,60.7246
120716,27-04-2023,60.4999
120716,28-04-2023,59.9192
120716,01-05-2023,60.5903
120716,02-05-2023,61.2903
120716,03-05-2023,61.4419
120716,04-05-2023,61.9682
120716,05-05-2023,61.9681
120716,08-05-2023,62.1699
120716,09-05-2023,63.067
120716,10-05-2023,63.5686
120716,11-05-2023,63.4681
120716,12-05-2023,64.5266
120716,15-05-2023,62.7245
120716,16-05-2023,64.2973
120716,17-05-2023,63.01
120716,18-05-2023,62.5642
120716,19-05-2023,62.5616
120716,22-05-2023,62.4798
120716,23-05-2023,63.2625
120716,24-05-2023,62.4879
120716,25-05-2023,62.7116
120716,26-05-2023,62.3047
120716,29-05-2023,62.5534
120716,30-05-2023,62.5329
120716,31-05-2023,62.6308
120716,01-06-2023,62.2456
120716,02-06-2023,61.8927
120716,05-06-2023,62.1339
120716,06-06-2023,62.8655
120716,07-06-2023,62.4424
120716,08-06-2023,61.8196
120716,09-06-2023,62.3025
120716,12-06-2023,62.3062
120716,13-06-2023,62.9552
120716,14-06-2023,62.2992
120716,15-06-2023,60.997
120716,16-06-2023,60.6343
120716,19-06-2023,60.1039
120716,20-06-2023,60.0742
120716,21-06-2023,59.6421
120716,22-06-2023,60.1993
120716,23-06-2023,60.0182
120716,26-06-2023,60.1536
120716,27-06-2023,60.2945
120716,28-06-2023,60.4627
120716,29-06-2023,60.4724
120716,30-06-2023,60.8701
120716,03-07-2023,60.3163
120716,04-07-2023,61.3563
120716,05-07-2023,61.2098
120716,06-07-2023,60.274
120716,07-07-2023,60.4371
120716,10-07-2023,59.847
120716,11-07-2023,60.3518
120716,12-07-2023,61.9792
120716,13-07-2023,61.422
120716,14-07-2023,61.6947
120716,17-07-2023,60.4228
120716,18-07-2023,60.7791
120716,19-07-2023,60.1604
120716,20-07-2023,59.7364
120716,21-07-2023,58.9739
120716,24-07-2023,59.5185
120716,25-07-2023,60.2647
120716,26-07-2023,60.3088
120716,27-07-2023,59.7103
120716,28-07-2023,60.8761
120716,31-07-2023,60.3553
120716,01-08-2023,58.8166
120716,02-08-2023,59.1666
120716,03-08-2023,58.4088
120716,04-08-2023,59.1281
120716,07-08-2023,58.8842
120716,08-08-2023,59.3373
120716,09-08-2023,60.362
120716,10-08-2023,59.5135
120716,11-08-2023,59.1361
120716,14-08-2023,59.109
120716,15-08-2023,60.2262
120716,16-08-2023,59.7775
120716,17-08-2023,59.3779
120716,18-08-2023,59.7453
120716,21-08-2023,59.3584
120716,22-08-2023,59.4937
120716,23-08-2023,58.4128
120716,24-08-2023,59.9913
120716,25-08-2023,59.0481
120716,28-08-2023,58.8466
120716,29-08-2023,58.8502
120716,30-08-2023,60.2274
120716,31-08-2023,59.297
120716,01-09-2023,60.7352
120716,04-09-2023,61.3144
120716,05-09-2023,61.6489
120716,06-09-2023,60.9482
120716,07-09-2023,61.3934
120716,08-09-2023,60.888
120716,11-09-2023,61.8409
120716,12-09-2023,61.1481
120716,13-09-2023,61.0926
120716,14-09-2023,60.713
120716,15-09-2023,60.0208
120716,18-09-2023,60.5818
120716,19-09-2023,60.9983
120716,20-09-2023,61.9107
120716,21-09-2023,60.6163
120716,22-09-2023,61.4176
120716,25-09-2023,63.2918
120716,26-09-2023,62.9773
120716,27-09-2023,64.4378
120716,28-09-2023,64.2633
120716,29-09-2023,63.2339
120716,02-10-2023,63.0304
120716,03-10-2023,63.8516
120716,04-10-2023,63.2381
120716,05-10-2023,62.811
120716,06-10-2023,63.2866
120716,09-10-2023,63.3174
120716,10-10-2023,63.7901
120716,11-10-2023,64.0009
120716,12-10-2023,64.3981
120716,13-10-2023,64.093
120716,16-10-2023,64.3
120716,17-10-2023,63.6134
120716,18-10-2023,64.6256
120716,19-10-2023,64.1628
120716,20-10-2023,65.0608
120716,23-10-2023,64.9077
120716,24-10-2023,65.0942
120716,25-10-2023,64.7369
120716,26-10-2023,63.9768
120716,27-10-2023,62.6661
120716,30-10-2023,61.9007
120716,31-10-2023,61.6879
120716,01-11-2023,61.8725
120716,02-11-2023,62.6505
120716,03-11-2023,62.3436
120716,06-11-2023,61.7119
120716,07-11-2023,60.6712
120716,08-11-2023,61.048
120716,09-11-2023,62.0888
120716,10-11-2023,63.0603
120716,13-11-2023,63.6259
120716,14-11-2023,64.142
120716,15-11-2023,65.4776
120716,16-11-2023,65.7679
120716,17-11-2023,66.3075
120716,20-11-2023,66.0821
120716,21-11-2023,65.0317
120716,22-11-2023,64.5273
120716,23-11-2023,64.5493
120716,24-11-2023,64.6254
120716,27-11-2023,66.1483
120716,28-11-2023,66.2426
120716,29-11-2023,67.2095
120716,30-11-2023,66.8888
120716,01-12-2023,66.6688
120716,04-12-2023,65.6355
120716,05-12-2023,65.0804
120716,06-12-2023,65.5212
120716,07-12-2023,65.5567
120716,08-12-2023,66.328
120716,11-12-2023,66.5021
120716,12-12-2023,66.2507
120716,13-12-2023,67.9885
120716,14-12-2023,67.9424
120716,15-12-2023,68.9212
120716,18-12-2023,68.6204
120716,19-12-2023,69.2356
120716,20-12-2023,70.0378
120716,21-12-2023,70.2445
120716,22-12-2023,68.2915
120716,25-12-2023,68.3372
120716,26-12-2023,69.3769
120716,27-12-2023,69.8473
120716,28-12-2023,70.2524
120716,29-12-2023,68.8321
120716,01-01-2024,68.268
120716,02-01-2024,68.6357
120716,03-01-2024,69.0046
120716,04-01-2024,70.0415
120716,05-01-2024,69.9512
120716,08-01-2024,70.3234
120716,09-01-2024,70.3688
120716,10-01-2024,69.5671
120716,11-01-2024,67.7152
120716,12-01-2024,68.096
120716,15-01-2024,68.2687
120716,16-01-2024,67.793
120716,17-01-2024,66.5063
120716,18-01-2024,67.0388
120716,19-01-2024,66.8551
120716,22-01-2024,67.3319
120716,23-01-2024,68.8683
120716,24-01-2024,67.1296
120716,25-01-2024,66.5962
120716,26-01-2024,66.4589
120716,29-01-2024,67.649
120716,30-01-2024,66.3511
120716,31-01-2024,67.9223
120716,01-02-2024,68.0636
120716,02-02-2024,68.0158
120716,05-02-2024,67.8847
120716,06-02-2024,67.5599
120716,07-02-2024,68.44
120716,08-02-2024,67.5933
120716,09-02-2024,67.9039
120716,12-02-2024,67.6214
120716,13-02-2024,67.0334
120716,14-02-2024,69.1437
120716,15-02-2024,69.5225
120716,16-02-2024,70.0654
120716,19-02-2024,71.0536
120716,20-02-2024,69.8736
120716,21-02-2024,71.3743
120716,22-02-2024,69.2576
120716,23-02-2024,68.6498
120716,26-02-2024,68.3026
120716,27-02-2024,68.8101
120716,28-02-2024,69.0217
120716,29-02-2024,68.9146
120716,01-03-2024,68.9356
120716,04-03-2024,68.1576
120716,05-03-2024,66.9637
120716,06-03-2024,67.5776
120716,07-03-2024,68.1706
120716,08-03-2024,69.4975
120716,11-03-2024,68.8699
120716,12-03-2024,69.4735
120716,13-03-2024,69.2682
120716,14-03-2024,70.2889
120716,15-03-2024,71.1825
120716,18-03-2024,71.395
120716,19-03-2024,71.1362
120716,20-03-2024,71.9885
120716,21-03-2024,72.5797
120716,22-03-2024,72.0163
120716,25-03-2024,70.9012
120716,26-03-2024,70.6876
120716,27-03-2024,72.0049
120716,28-03-2024,73.0279
120716,29-03-2024,72.086
120716,01-04-2024,71.1083
120716,02-04-2024,72.228
120716,03-04-2024,71.2762
120716,04-04-2024,71.7439
120716,05-04-2024,71.2458
120716,08-04-2024,72.6603
120716,09-04-2024,72.0213
120716,10-04-2024,73.0418
120716,11-04-2024,73.2367
120716,12-04-2024,73.4913
120716,15-04-2024,71.7868
120716,16-04-2024,69.9214
120716,17-04-2024,69.7678
120716,18-04-2024,70.0059
120716,19-04-2024,69.0922
120716,22-04-2024,68.2206
120716,23-04-2024,68.711
120716,24-04-2024,69.206
120716,25-04-2024,69.1227
120716,26-04-2024,69.801
120716,29-04-2024,68.8489
120716,30-04-2024,68.5858
120716,01-05-2024,69.9729
120716,02-05-2024,70.0618
120716,03-05-2024,70.1995
120716,06-05-2024,72.1736
120716,07-05-2024,70.9941
120716,08-05-2024,71.7046
120716,09-05-2024,73.1686
120716,10-05-2024,72.9163
120716,13-05-2024,73.7013
120716,14-05-2024,72.866
120716,15-05-2024,72.2983
120716,16-05-2024,72.6648
120716,17-05-2024,73.3938
120716,20-05-2024,74.4141
120716,21-05-2024,75.8492
120716,22-05-2024,75.822
120716,23-05-2024,76.9421
120716,24-05-2024,76.6607
120716,27-05-2024,77.525
120716,28-05-2024,77.753
120716,29-05-2024,78.2038
120716,30-05-2024,78.6364
120716,31-05-2024,77.1575
120716,03-06-2024,76.1514
120716,04-06-2024,76.2794
120716,05-06-2024,74.7693
120716,06-06-2024,75.5487
120716,07-06-2024,76.3729
120716,10-06-2024,76.7071
120716,11-06-2024,75.7096
120716,12-06-2024,76.9975
120716,13-06-2024,78.9145
120716,14-06-2024,79.0893
120716,17-06-2024,79.6094
120716,18-06-2024,79.838
120716,19-06-2024,80.382
120716,20-06-2024,80.3029
120716,21-06-2024,80.3057
120716,24-06-2024,81.2147
120716,25-06-2024,83.5372
120716,26-06-2024,82.1713
120716,27-06-2024,82.1059
120716,28-06-2024,80.9798
120716,01-07-2024,82.5633
120716,02-07-2024,82.0181
120716,03-07-2024,80.6346
120716,04-07-2024,81.2884
120716,05-07-2024,83.0265
120716,08-07-2024,83.725
120716,09-07-2024,83.9684
120716,10-07-2024,84.4185
120716,11-07-2024,85.8897
120716,12-07-2024,85.0274
120716,15-07-2024,84.9515
120716,16-07-2024,84.5283
120716,17-07-2024,83.3817
120716,18-07-2024,83.0907
120716,19-07-2024,84.2325
120716,22-07-2024,84.8432
120716,23-07-2024,85.5373
120716,24-07-2024,85.7262
120716,25-07-2024,86.3031
120716,26-07-2024,85.5128
120716,29-07-2024,85.2337
120716,30-07-2024,85.4684
120716,31-07-2024,85.7915
120716,01-08-2024,86.1597
120716,02-08-2024,86.0555
120716,05-08-2024,85.7045
120716,06-08-2024,88.9907
120716,07-08-2024,89.999
120716,08-08-2024,90.4857
120716,09-08-2024,90.2732
120716,12-08-2024,89.8251
120716,13-08-2024,89.7245
120716,14-08-2024,90.0802
120716,15-08-2024,88.088
120716,16-08-2024,86.4687
120716,19-08-2024,85.8468
120716,20-08-2024,86.0988
120716,21-08-2024,85.8903
120716,22-08-2024,87.4525
120716,23-08-2024,85.9361
120716,26-08-2024,85.2
120716,27-08-2024,86.7925
120716,28-08-2024,86.9681
120716,29-08-2024,87.9307
120716,30-08-2024,90.1347
120716,02-09-2024,89.4248
120716,03-09-2024,89.3585
120716,04-09-2024,89.1065
120716,05-09-2024,87.0566
120716,06-09-2024,86.7715
120716,09-09-2024,87.728
120716,10-09-2024,88.3366
120716,11-09-2024,89.0326
120716,12-09-2024,88.6715
120716,13-09-2024,88.0132
120716,16-09-2024,89.3934
120716,17-09-2024,88.9001
120716,18-09-2024,89.2539
120716,19-09-2024,89.469
120716,20-09-2024,91.0786
120716,23-09-2024,92.1812
120716,24-09-2024,90.7899
120716,25-09-2024,89.537
120716,26-09-2024,90.1993
120716,27-09-2024,90.1702
120716,30-09-2024,89.7183
120716,01-10-2024,90.8521
120716,02-10-2024,91.0974
120716,03-10-2024,91.1957
120716,04-10-2024,92.0901
120716,07-10-2024,91.7171
120716,08-10-2024,93.4847
120716,09-10-2024,92.6427
