amfi_code,date,nav,daily_return
119002,2024-02-07,4546.5071,0.007547809969222774
119002,2024-02-08,4564.4854,0.003954310331990785
119002,2024-02-09,4585.1555,0.004528462288432289
119002,2024-02-10,4603.1233,0.003918689344341919
119002,2024-02-12,4638.2513,0.007631340225016325
119002,2024-03-01,4440.5027,-0.042634300560644434
119002,2024-03-04,4496.695,0.012654490672868945
119002,2024-03-05,4512.8053,0.003582697959279013
119002,2024-03-06,4529.3761,0.003671951014593944
119002,2024-03-07,4547.4395,0.003988054778670369
119002,2024-03-09,4586.409,0.008569547764186725
119002,2024-03-10,4604.3666,0.003915394374989445
119002,2024-03-12,4638.638,0.007443238772516514
119002,2024-04-01,4441.4481,-0.042510301515229276
119002,2024-04-03,4478.2333,0.008282253709100074
119002,2024-04-04,4497.1941,0.004233991114308333
119002,2024-04-06,4530.3674,0.007376443903099661
119002,2024-04-07,4548.2115,0.003938775473265155
119002,2024-04-09,4587.4603,0.008629501948183238
119002,2024-04-10,4604.5794,0.0037317162177947782
119002,2024-04-11,4619.9683,0.003342085924286753
119002,2024-04-12,4638.7662,0.004068837442023021
119002,2024-05-01,4442.439,-0.042323150496353934
119002,2024-05-02,4460.4645,0.004057568376290455
119002,2024-05-03,4478.8754,0.004127574605738982
119002,2024-05-04,4497.9062,0.004249013044658634
119002,2024-05-06,4530.6826,0.007287035020872468
119002,2024-05-07,4549.2172,0.004090906743279721
119002,2024-05-08,4566.248,0.003743677044041771
119002,2024-05-09,4588.0672,0.004778365082229508
119002,2024-05-11,4621.0676,0.007192658381289574
119002,2024-05-12,4639.2377,0.00393201345940053
119002,2024-06-02,4460.943,-0.03843189582633355
119002,2024-06-03,4480.0798,0.004289855306378154
119002,2024-06-05,4513.2926,0.007413439376682485
119002,2024-06-06,4531.6823,0.004074564099832756
119002,2024-06-08,4567.19,0.007835434536088037
119002,2024-06-09,4589.1992,0.004818980598573885
119002,2024-06-11,4622.0019,0.007147804784765066
119002,2024-06-12,4640.1802,0.0039329927579647705
119002,2024-07-02,4462.2809,-0.03833887744273379
119002,2024-07-03,4481.2907,0.004260108322629241
119002,2024-07-05,4514.5139,0.007413756933912108
119002,2024-07-06,4531.8288,0.0038353852449097836
119002,2024-07-08,4568.6294,0.00812047445393338
119002,2024-07-10,4605.0972,0.00798221891230666
119002,2024-07-11,4623.8461,0.00407133643129165
119002,2024-08-01,4444.2108,-0.03884975756437914
119002,2024-08-02,4462.8258,0.004188595194449363
119002,2024-08-03,4481.4355,0.004169936455955758
119002,2024-08-04,4498.2221,0.0037458086811692493
119002,2024-08-05,4514.5345,0.003626410532285629
119002,2024-08-07,4550.1462,0.007888232995007627
119002,2024-08-08,4569.466,0.004245973459050756
119002,2024-08-10,4606.5932,0.008125063191191328
119002,2024-08-11,4624.6821,0.003926741349767893
119002,2024-09-01,4444.7984,-0.0388964465254813
119002,2024-09-02,4463.6711,0.00424601934701907
119002,2024-09-04,4499.235,0.007967410502086603
119002,2024-09-05,4515.5428,0.0036245717327503257
119002,2024-09-07,4551.0096,0.007854382423304607
119002,2024-09-08,4570.6319,0.004311636697052812
119002,2024-09-09,4590.5253,0.00435243975783739
119002,2024-09-10,4606.8904,0.0035649732722309313
119002,2024-09-12,4641.0495,0.007414784601778246
119002,2024-10-01,4446.3411,-0.041953527968189186
119002,2024-10-04,4499.7325,0.012007940641351356
119002,2024-10-05,4516.472,0.003720110028762713
119002,2024-10-06,4533.6379,0.003800732075832647
119002,2024-10-07,4551.9044,0.004029104309367204
119002,2024-10-09,4590.562,0.008492621242221166
119002,2024-10-10,4607.9401,0.0037856149203516765
119002,2024-10-12,4642.7608,0.007556673751032639
119002,2024-11-01,4446.7588,-0.04221669141343665
119002,2024-11-03,4482.8361,0.008113167730168014
119002,2024-11-04,4500.8073,0.004008890710949675
119002,2024-11-06,4534.222,0.007424156995123887
119002,2024-11-07,4553.2622,0.004199220946835114
119002,2024-11-09,4591.4913,0.008395980358873123
119002,2024-11-10,4608.5428,0.00371371715329194
119002,2024-11-11,4625.6916,0.003721089451528936
119002,2024-11-12,4643.2398,0.003793638123215981
119002,2024-12-01,4447.7765,-0.0420963181785271
119002,2024-12-02,4464.3565,0.0037277052927457976
119002,2024-12-03,4484.7083,0.004558730916762732
119002,2024-12-04,4501.6162,0.0037701225740813804
119002,2024-12-06,4535.514,0.007530139952846238
119002,2024-12-07,4553.5331,0.00397289039345905
119002,2024-12-08,4571.479,0.00394109356534611
119002,2024-12-09,4592.4547,0.004588383759391634
119002,2024-12-11,4626.4804,0.00740904423074662
119002,2024-12-12,4644.1852,0.003826839945112459
119002,2025-01-01,4657.5398,0.002875552852629415
119002,2025-01-04,4707.6614,0.0107613895215668
119002,2025-01-05,4725.5397,0.0037977030378608667
119002,2025-01-07,4759.6318,0.00721443521043752
119002,2025-01-08,4778.5488,0.003974467100585244
119002,2025-01-09,4795.1442,0.0034728953694058706
119002,2025-01-10,4814.4484,0.004025780913950561
119002,2025-01-12,4843.506,0.006035499310782955
119002,2025-02-01,4658.4109,-0.03821510699067998
119002,2025-02-04,4708.7892,0.010814481822545963
119002,2025-02-05,4726.9267,0.0038518394495128394
119002,2025-02-06,4742.0458,0.0031985052782814716
119002,2025-02-07,4760.722,0.003938426744001466
119002,2025-02-09,4796.3008,0.00747340424414622
119002,2025-02-10,4815.3449,0.00397058082762447
119002,2025-02-12,4844.8308,0.006123320470772464
119002,2025-03-01,4659.6647,-0.0382193120139509
119002,2025-03-02,4674.1201,0.0031022403822318356
119002,2025-03-03,4688.219,0.0030163752103844477
119002,2025-03-04,4709.7612,0.004594964527041112
119002,2025-03-06,4742.9224,0.007040951460554057
119002,2025-03-07,4761.9474,0.004011239989926807
119002,2025-03-09,4797.2116,0.007405415691907891
119002,2025-03-10,4816.1214,0.003941831542306762
119002,2025-03-11,4828.7288,0.002617749627324528
119002,2025-03-12,4845.8654,0.0035488843357696087
119002,2025-04-02,4675.8082,-0.0350932570269078
119002,2025-04-03,4688.4855,0.0027112532117976595
119002,2025-04-04,4711.0927,0.004821855586415014
119002,2025-04-06,4743.1498,0.006804599705711567
119002,2025-04-07,4762.6301,0.004107038744591174
119002,2025-04-08,4779.7222,0.0035887943512555864
119002,2025-04-09,4797.2932,0.0036761550702675283
119002,2025-04-11,4829.3251,0.0066770778154647825
119002,2025-04-12,4847.2697,0.0037157573011599165
119002,2025-05-02,4676.5687,-0.035215907214735775
119002,2025-05-03,4689.0488,0.002668644641101947
119002,2025-05-05,4727.5164,0.008203710739798753
119002,2025-05-06,4743.6416,0.003410924179977348
119002,2025-05-08,4779.9314,0.0076501985310188925
119002,2025-05-09,4797.5709,0.0036903249280939576
119002,2025-05-11,4829.4259,0.00663981849648132
119002,2025-05-12,4848.2415,0.003896032445595665
119002,2025-06-01,4660.7424,-0.038673630428682215
119002,2025-06-02,4677.2237,0.0035361962935345215
119002,2025-06-03,4689.6342,0.0026533903007464055
119002,2025-06-05,4727.977,0.008176074799181476
119002,2025-06-06,4744.2,0.0034312772672118186
119002,2025-06-08,4780.1487,0.00757739977235361
119002,2025-06-10,4817.4349,0.007800217595741454
119002,2025-06-11,4829.3827,0.002480116545010347
119002,2025-07-01,4661.6309,-0.03473566093654168
119002,2025-07-02,4677.9658,0.0035041169818914586
119002,2025-07-03,4690.471,0.0026732132158810984
119002,2025-07-04,4711.4104,0.004464242503578131
119002,2025-07-05,4729.0445,0.0037428494872788765
119002,2025-07-07,4763.6514,0.007317947631915844
119002,2025-07-08,4780.7568,0.0035908169099023723
119002,2025-07-10,4817.7984,0.007748061980479726
119002,2025-07-11,4830.4294,0.002621736932786556
119002,2025-08-01,4661.4902,-0.03497395076305221
119002,2025-08-04,4712.02,0.010839838298920101
119002,2025-08-05,4729.174,0.00364047690799274
119002,2025-08-07,4764.6712,0.007506004219764328
119002,2025-08-08,4781.6189,0.0035569505824453174
119002,2025-08-09,4798.1442,0.003456005245420002
119002,2025-08-10,4818.5514,0.004253144371942907
119002,2025-08-12,4849.6489,0.00645370307765103
119002,2025-09-01,4662.6276,-0.038563884490689704
119002,2025-09-04,4713.2925,0.010866169110310242
119002,2025-09-05,4730.0417,0.0035536092869263847
119002,2025-09-06,4744.7998,0.003120078201424681
119002,2025-09-07,4765.8806,0.004442927181037337
119002,2025-09-09,4799.3208,0.0070165836718611985
119002,2025-09-10,4819.5558,0.004216221595355618
119002,2025-09-12,4850.1595,0.0063499005447762435
119002,2025-10-01,4663.8069,-0.03842195292752748
119002,2025-10-02,4678.5131,0.0031532609122391086
119002,2025-10-03,4690.6329,0.0025905238995695967
119002,2025-10-04,4713.6415,0.004905222917785723
119002,2025-10-06,4745.4076,0.006739184556143973
119002,2025-10-07,4767.2088,0.004594168054183667
119002,2025-10-09,4800.4816,0.006979513882421129
119002,2025-10-10,4820.0122,0.00406846679716466
119002,2025-10-11,4831.1889,0.002318811558194911
119002,2025-10-12,4851.5113,0.004206500805629787
119002,2025-11-02,4679.3051,-0.035495372338924636
119002,2025-11-03,4691.7493,0.0026594119712348707
119002,2025-11-04,4714.6041,0.004871274771650613
119002,2025-11-06,4746.1989,0.006701474679496666
119002,2025-11-07,4768.9304,0.0047894115857638475
119002,2025-11-08,4782.962,0.0029422949850557156
119002,2025-11-09,4801.2259,0.003818533369071231
119002,2025-11-11,4831.8829,0.006385244235227239
119002,2025-11-12,4852.1916,0.0042030612952148605
119002,2025-12-02,4680.1637,-0.03545364943956464
119002,2025-12-03,4693.3731,0.0028224226430368926
119002,2025-12-05,4730.5111,0.007912859090618563
119002,2025-12-06,4747.2001,0.0035279485973513935
119002,2025-12-08,4784.1662,0.0077869268666386215
119002,2025-12-09,4803.2231,0.003983327335074671
119002,2025-12-11,4832.0077,0.0059927676480402425
119002,2025-12-12,4853.0662,0.004358126333283696
119002,2026-01-01,4868.7095,0.0032233848365801343
119002,2026-01-04,4920.0468,0.010544334181367798
119002,2026-01-05,4935.9111,0.0032244205481948285
119002,2026-02-01,4869.165,-0.013522549058875954
119002,2026-02-02,4884.8189,0.00321490440352723
119002,2026-02-03,4905.1062,0.004153132473345034
119002,2026-02-04,4921.2615,0.0032935678334546914
119002,2026-03-02,4885.9944,-0.007166272306399546
119002,2026-03-03,4906.5991,0.004217094477226846
119002,2026-03-04,4921.0083,0.0029366980481451144
119002,2026-04-02,4886.4079,-0.007031160666808978
119002,2026-04-03,4906.9716,0.004208346994527323
119002,2026-04-05,4936.3972,0.005996692542504345
119002,2026-05-01,4870.3425,-0.013381155795161859
119002,2026-05-02,4887.1581,0.003452652457193617
119002,2026-05-03,4907.5159,0.004165570170525212
119002,2026-05-05,4937.8267,0.006176403829888599
119002,2026-06-01,4870.7504,-0.013584174592437548
119002,2026-06-02,4887.5967,0.003458666245759634
119002,2026-06-03,4908.8447,0.004347330867131349
119002,2026-06-04,4922.2444,0.0027297054233554885
119002,2026-06-05,4939.1611,0.0034367858694706044
119002,2026-07-01,4872.132,-0.013570948313469833
119002,2026-07-04,4922.2357,0.010283732049952699
119002,2026-07-05,4940.44,0.0036983803924708347
119002,2026-08-01,4873.4208,-0.013565431419063856
119002,2026-08-04,4923.0184,0.010177163441334791
119002,2026-08-05,4941.3845,0.0037306584107019702
119002,2026-09-01,4874.0052,-0.013635712825019075
119002,2026-09-02,4889.0845,0.003093821073477887
119002,2026-09-03,4909.8009,0.004237275915357941
119002,2026-09-04,4923.5555,0.002801457794347595
119002,2026-10-02,4889.7537,-0.006865323240491605
119002,2026-10-03,4909.5912,0.00405695280725471
119002,2026-10-04,4924.2641,0.0029886195005401905
119002,2026-11-02,4890.2809,-0.006901173314404652
119002,2026-11-03,4909.6568,0.003962124138922274
119002,2026-11-05,4941.484,0.0064825712461207274
119002,2026-12-01,4875.1643,-0.013421008749598284
119002,2026-12-02,4891.136,0.0032761357396713375
119002,2026-12-03,4910.8658,0.004033786833978592
119002,2026-12-05,4942.9105,0.006525264852482948
119002,,4059.0822,-0.17880726345338438
119002,,4059.8963,0.00020056258037848274
119002,,4060.8469,0.00023414391150833325
119002,,4061.7889,0.00023197131613117428
119002,,4062.4243,0.00015643353597227794
119002,,4063.057,0.00015574444057930847
119002,,4063.3939,8.291786209246865e-05
119002,,4063.8404,0.00010988351387730688
119002,,4064.5489,0.00017434247663850044
119002,,4065.3606,0.00019970235811417325
119002,,4066.3813,0.00025107243869082474
119002,,4067.3608,0.00024087755862933768
119002,,4068.7263,0.000335721384736809
119002,,4076.8861,0.0020054924805339436
119002,,4077.4906,0.00014827492973124023
119002,,4078.0462,0.00013626027733826263
119002,,4078.7201,0.00016525070265260844
119002,,4080.1984,0.00036244212982405877
119002,,4080.5078,7.582964593089159e-05
119002,,4081.3258,0.00020046524601680105
119002,,4082.3507,0.00025111937890365255
119002,,4082.9694,0.00015155483824558225
119002,,4083.8742,0.00022160342421373436
119002,,4083.9949,2.9555268866943152e-05
119002,,4092.2613,0.002024096553107757
119002,,4092.7332,0.0001153152170414451
119002,,4092.7814,1.1776970949339827e-05
119002,,4093.5351,0.00018415349522449276
119002,,4094.3749,0.0002051527541562237
119002,,4095.0821,0.0001727247790621611
119002,,4096.5589,0.00036062769046796284
119002,,4097.2422,0.00016679852937051542
119002,,4097.0447,-4.8203154795034564e-05
119002,,4097.6154,0.00013929552684621704
119002,,4098.5392,0.00022544819604108923
119002,,4099.4355,0.0002186876729151077
119002,,4100.101,0.00016233942453780514
119002,,4100.6987,0.000145776896715466
119002,,4106.0759,0.0013112887323323275
119002,,4106.513,0.00010645200201975236
119002,,4106.9132,9.745494535140509e-05
119002,,4108.2458,0.0003244772740753632
119002,,4109.0463,0.00019485202175584249
119002,,4110.5964,0.0003772408210636069
119002,,4111.335,0.00017968195564033174
119002,,4111.5933,6.2826308242947e-05
119002,,4112.0011,9.918296150535078e-05
119002,,4113.1625,0.00028244155868528686
119002,,4113.4365,6.661540845986913e-05
119002,,4114.4064,0.00023578825150205596
119002,,4115.0002,0.00014432215543913607
119002,,4122.6861,0.001867776336924587
119002,,4122.5957,-2.1927451619441207e-05
119002,,4123.3944,0.0001937371641851371
119002,,4123.8286,0.00010530159326971322
119002,,4124.6071,0.00018878088192142428
119002,,4124.5386,-1.6607642458921212e-05
119002,,4125.2699,0.0001773046808193346
119002,,4126.7132,0.00034986801712055815
119002,,4127.4784,0.00018542601894400157
119002,,4127.9016,0.00010253233548129792
119002,,4128.6362,0.0001779596684183815
119002,,4129.3528,0.00017356821121694566
119002,,4131.0012,0.0003991908853124837
119002,,4137.9762,0.0016884526685687629
119002,,4137.9538,-5.413274247412225e-06
119002,,4138.9724,0.0002461603123744549
119002,,4139.3501,9.12545345796989e-05
119002,,4140.4643,0.0002691726896935087
119002,,4141.0061,0.0001308548898730777
119002,,4142.4662,0.0003525954719072466
119002,,4142.618,3.6644837319466106e-05
119002,,4143.7874,0.0002822852601904735
119002,,4144.9078,0.00027038066673013006
119002,,4145.8722,0.00023267103794188948
119002,,4146.1552,6.826066659759711e-05
119002,,4147.1218,0.00023313164929272823
119002,,4147.9209,0.000192687854019713
119002,,4155.1757,0.0017490208166697219
119002,,4155.7891,0.00014762311976368458
119002,,4156.176,9.309904585874662e-05
119002,,4155.6495,-0.0001266789471860985
119002,,4156.046,9.541228152176728e-05
119002,,4157.0852,0.00025004535560957386
119002,,4157.2535,4.048509758702856e-05
119002,,4157.5079,6.119424759631897e-05
119002,,4157.6597,3.6512257739929055e-05
119002,,4158.4949,0.00020088224151670886
119002,,4158.8719,9.065780025374615e-05
119002,,4160.128,0.0003020290189750252
119002,,4161.1825,0.00025347777760686974
119002,,4169.5455,0.002009765253026208
119002,,4169.4782,-1.6140847965417926e-05
119002,,4169.3096,-4.043671459896814e-05
119002,,4169.2242,-2.0483007546312493e-05
119002,,4169.0814,-3.425097647657971e-05
119002,,4170.3976,0.0003157050375655057
119002,,4171.4764,0.00025868037138687683
119002,,4171.7273,6.014657064823403e-05
119002,,4172.434,0.00016940225215589244
119002,,4173.7966,0.0003265719721388116
119002,,4174.7567,0.00023003037570168416
119002,,4176.3908,0.0003914240080147291
119002,,4177.0949,0.00016859054473550295
119002,,4184.1327,0.0016848551848798188
119002,,4184.5651,0.00010334280267909612
119002,,4185.2119,0.00015456803384439333
119002,,4186.1631,0.00022727642535835813
119002,,4186.5899,0.00010195493816289591
119002,,4186.827,5.6633204030820394e-05
119002,,4187.3796,0.0001319853913237523
119002,,4188.1127,0.00017507369047686794
119002,,4189.4376,0.00031634774298239243
119002,,4189.7057,6.399426977976574e-05
119002,,4190.5548,0.00020266339948404877
119002,,4191.1928,0.00015224714398187622
119002,,4191.8517,0.0001572106155556252
119002,,4193.2515,0.00033393356926247897
119002,,4199.455,0.0014794008897389688
119002,,4200.6545,0.00028563230228684233
119002,,4201.1618,0.00012076689477802383
119002,,4202.0951,0.00022215283400894847
119002,,4203.3451,0.00029747065933838357
119002,,4203.9591,0.00014607413509781786
119002,,4203.9469,-2.9020263303536353e-06
119002,,4204.5342,0.00013970204999491642
119002,,4205.3706,0.0001989281000498444
119002,,4206.5493,0.00028028445340799735
119002,,4207.0873,0.00012789580286165503
119002,,4208.5695,0.00035231025512572067
119002,,4208.7804,5.0112039257088625e-05
119002,,4216.4707,0.001827203909237074
119002,,4217.309,0.00019881556392653543
119002,,4217.9123,0.00014305330721553489
119002,,4218.5091,0.00014149179915379229
119002,,4218.43,-1.8750700336300774e-05
119002,,4219.3642,0.00022145679790819273
119002,,4219.6671,7.178806702667906e-05
119002,,4219.9554,6.83229252849138e-05
119002,,4220.0587,2.4478931696769735e-05
119002,,4220.3726,7.438285159411251e-05
119002,,4221.3435,0.00023005077798110563
119002,,4222.2938,0.0002251179038144091
119002,,4223.3341,0.0002463826652705503
119002,,4229.9512,0.0015667952956883724
119002,,4230.0056,1.2860668463510194e-05
119002,,4230.1969,4.5224526416642874e-05
119002,,4231.656,0.00034492484262371725
119002,,4231.988,7.845628283598138e-05
119002,,4233.5437,0.00036760501211241525
119002,,4233.8539,7.327194945450088e-05
119002,,4234.119,6.261434765142404e-05
119002,,4235.2537,0.0002679896337349774
119002,,4236.4081,0.00027256926781027424
119002,,4237.4061,0.00023557692659514906
119002,,4238.4553,0.00024760430679493517
119002,,4238.8785,9.984769687210182e-05
119002,,4239.9946,0.00026330077637282123
119002,,4247.9331,0.0018722901203696019
119002,,4248.7456,0.00019126949056702536
119002,,4248.6694,-1.793470524580343e-05
119002,,4249.2635,0.00013983201423029001
119002,,4249.8741,0.0001436954898184073
119002,,4250.5716,0.0001641225089468179
119002,,4251.1132,0.00012741815712491444
119002,,4252.1602,0.00024628843099283593
119002,,4252.5815,9.907905163131225e-05
119002,,4253.734,0.0002710118547992746
119002,,4254.7616,0.00024157598947160963
119002,,4256.1063,0.00031604590959943835
119002,,4257.6103,0.0003533746325836695
119002,,4265.9158,0.0019507421804196845
119002,,4266.3494,0.0001016428875602049
119002,,4266.8249,0.00011145360011988181
119002,,4267.4265,0.00014099477107665237
119002,,4268.348,0.0002159381069599675
119002,,4269.3303,0.00023013587458176055
119002,,4268.9771,-8.272960281374697e-05
119002,,4269.6444,0.00015631379236014098
119002,,4270.2055,0.0001314160963850064
119002,,4271.5638,0.0003180877360586809
119002,,4272.5857,0.00023923322882346554
119002,,4273.2765,0.00016168195292154408
119002,,4279.4822,0.0014522112014048183
119002,,4280.4091,0.00021659162409859434
119002,,4281.303,0.00020883517886183256
119002,,4282.0862,0.00018293496162269385
119002,,4282.3417,5.966717811523026e-05
119002,,4282.6605,7.444525036381933e-05
119002,,4283.1109,0.00010516827098472348
119002,,4283.7979,0.000160397434490811
119002,,4284.5513,0.00017587197565993584
119002,,4285.2539,0.0001639844993803763
119002,,4285.9763,0.00016857810922266125
119002,,4287.5541,0.0003681308270415684
119002,,4288.69,0.0002649296017045444
119002,,4289.9715,0.0002988091934832404
119002,,4290.9429,0.00022643507072261926
119002,,4297.7751,0.001592237454383305
119002,,4297.9873,4.937438443430864e-05
119002,,4298.531,0.00012650107179235093
119002,,4299.2363,0.00016407930988515673
119002,,4299.3623,2.9307530735156462e-05
119002,,4300.113,0.00017460729001617104
119002,,4300.9165,0.0001868555547261952
119002,,4302.0154,0.00025550368159898973
119002,,4302.5946,0.00013463457150808544
119002,,4303.4871,0.00020743297544223438
119002,,4304.2207,0.00017046641083218184
119002,,4304.8154,0.0001381667069257908
119002,,4312.7687,0.0018475356690090816
119002,,4313.0557,6.654657830362787e-05
119002,,4313.7091,0.00015149352233034818
119002,,4314.6553,0.00021934719705618555
119002,,4315.485,0.00019229809621168492
119002,,4316.9003,0.0003279585029263288
119002,,4318.0856,0.0002745720117742767
119002,,4319.3986,0.0003040699332130803
119002,,4319.2982,-2.324397660369293e-05
119002,,4320.7579,0.00033794841949075227
119002,,4321.6509,0.00020667670364038493
119002,,4322.6055,0.00022088780933238183
119002,,4323.7709,0.0002696059124527306
119002,,4329.884,0.0014138353167600926
119002,,4331.2467,0.0003147197476882635
119002,,4332.2252,0.0002259164780431533
119002,,4332.6334,9.422409527548581e-05
119002,,4333.1011,0.00010794820535697802
119002,,4333.7129,0.00014119218219965646
119002,,4334.3264,0.0001415645231135354
119002,,4334.8835,0.00012853208286300877
119002,,4335.1862,6.982886621975659e-05
119002,,4336.0924,0.0002090336973301632
119002,,4336.6754,0.00013445285437163612
119002,,4337.0432,8.481151252404118e-05
119002,,4338.0344,0.0002285428007724466
119002,,4339.1831,0.00026479734692763657
119002,,4346.3344,0.0016480751872396393
119002,,4346.8436,0.00011715619488472662
119002,,4347.0902,5.673081957668913e-05
119002,,4348.144,0.00024241502971356077
119002,,4348.6009,0.00010507931660042047
119002,,4349.504,0.00020767599068460818
119002,,4350.6122,0.0002547876723413278
119002,,4351.9049,0.0002971305969308169
119002,,4352.5344,0.00014464930058544212
119002,,4353.4531,0.00021107242713580554
119002,,4354.3858,0.00021424372298861627
119002,,4355.7235,0.00030720750559121157
119002,,4356.8488,0.00025834973225458135
119002,,4364.518,0.0017602630598518854
119002,,4365.3432,0.00018907013328850475
119002,,4365.9155,0.00013110080325406948
119002,,4366.9208,0.00023026098420819707
119002,,4367.5382,0.00014138108481387412
119002,,4368.3371,0.0001829176903362928
119002,,4369.1032,0.00017537565953862355
119002,,4370.2149,0.00025444580938271955
119002,,4371.0711,0.00019591713899469454
119002,,4371.0234,-1.0912657083084198e-05
119002,,4371.2017,4.0791362498682204e-05
119002,,4371.5146,7.15821463925792e-05
119002,,4372.501,0.00022564261823565523
119002,,4373.5316,0.00023570034632358627
119002,,4380.7706,0.0016551841079641694
119002,,4381.018,5.647408243669716e-05
119002,,4382.1856,0.00026651339939709473
119002,,4383.0839,0.00020498903560817183
119002,,4384.0316,0.00021621762704571168
119002,,4384.6984,0.0001520974438231626
119002,,4385.3438,0.00014719370436044876
119002,,4386.3633,0.0002324789221772594
119002,,4387.8503,0.0003390052073433125
119002,,4388.0286,4.0634932326533146e-05
119002,,4388.1848,3.5596850941344016e-05
119002,,4389.0915,0.00020662302098140017
119002,,4389.7357,0.0001467729711261967
119002,,4396.3451,0.0015056487341593705
119002,,4396.9792,0.00014423344518621484
119002,,4397.8626,0.00020091066157434945
119002,,4397.9443,1.857720611830871e-05
119002,,4398.3167,8.467592461336437e-05
119002,,4398.6058,6.572969154317043e-05
119002,,4399.7846,0.0002679940084651111
119002,,4401.5912,0.0004106110103663241
119002,,4401.9958,9.192130336854731e-05
119002,,4402.6846,0.00015647447914424184
119002,,4403.1718,0.00011065975518675941
119002,,4404.0618,0.00020212702125332882
119002,,4404.5866,0.00011916272382905824
119002,,4410.4392,0.0013287512612421004
119002,,4411.0148,0.0001305085443645826
119002,,4411.6916,0.00015343408052048702
119002,,4412.5907,0.00020379937709136264
119002,,4413.5025,0.00020663597917658372
119002,,4414.3477,0.00019150323354311105
119002,,4414.8891,0.00012264552699381426
119002,,4416.1608,0.0002880480055544865
119002,,4417.6293,0.00033252865248933894
119002,,4417.8553,5.115866104943301e-05
119002,,4418.7231,0.0001964301546952818
119002,,4419.3116,0.00013318327188227563
119002,,4420.5161,0.0002725537615404505
119002,,4421.3062,0.00017873478619390148
119002,,4430.1733,0.002005538544243013
119002,,4431.2858,0.00025111884449291466
119002,,4431.5301,5.513072526275309e-05
119002,,4432.3844,0.0001927776593462216
119002,,4433.3922,0.0002273719761309856
119002,,4434.1325,0.00016698274517645828
119002,,4435.0986,0.00021787801785366767
119002,,4435.8579,0.00017120250720004115
119002,,4435.6597,-4.468132308743655e-05
119002,,4435.8767,4.892169703629712e-05
119002,,4437.1076,0.00027748742430122597
119002,,4437.7979,0.00015557432053237008
119002,,4438.6809,0.0001989725579889523
119002,,4448.6562,0.00224735686676647
119002,,4449.401,0.00016742134400038466
119002,,4450.1994,0.00017943988415525247
119002,,4450.7233,0.00011772506193752363
119002,,4451.9268,0.00027040548667689457
119002,,4452.353,9.573382922645202e-05
119002,,4453.2958,0.00021175320106014972
119002,,4454.434,0.00025558598645081254
119002,,4455.8524,0.0003184242936362658
119002,,4457.0874,0.00027716357929641333
119002,,4458.1448,0.00023724013130177468
119002,,4458.663,0.00011623669110072399
119002,,4459.1152,0.0001014205379505917
119002,,4464.5333,0.001215061678603746
119002,,4465.8233,0.00028894397539835914
119002,,4466.9378,0.00024956204603965304
119002,,4468.1039,0.00026105131797460324
119002,,4469.174,0.0002394975640562791
119002,,4469.639,0.00010404607204828054
119002,,4470.1127,0.00010598171351183794
119002,,4471.1194,0.00022520684993021511
119002,,4472.6141,0.00033430107010778976
119002,,4473.5918,0.00021859699454074288
119002,,4474.8347,0.0002778304448787239
119002,,4475.4049,0.00012742370125984337
119002,,4476.7018,0.0002897838360946814
119002,,4485.3562,0.001933208953073473
119002,,4486.1067,0.00016732227420424017
119002,,4487.4702,0.00030393837935238643
119002,,4488.3079,0.00018667533435645645
119002,,4489.114,0.0001795999779783397
119002,,4490.7736,0.00036969433166555987
119002,,4490.9738,4.458029235743233e-05
119002,,4491.4278,0.00010109166078864362
119002,,4492.424,0.00022180029254825762
119002,,4492.505,1.803035510450357e-05
119002,,4493.1461,0.0001427043486874613
119002,,4493.7832,0.0001417937422512061
119002,,4495.0242,0.0002761592949120928
119002,,4501.9884,0.001549313127168661
119002,,4503.4238,0.0003188368943818354
119002,,4504.8729,0.000321777399675538
119002,,4505.8145,0.00020901810570506107
119002,,4506.5178,0.00015608720687443345
119002,,4506.853,7.438115522373501e-05
119002,,4508.1469,0.0002870961178453868
119002,,4509.3292,0.000262258534654336
119002,,4509.7739,9.861777223973966e-05
119002,,4510.2759,0.00011131378448925311
119002,,4511.2938,0.00022568464159822277
119002,,4511.5756,6.24654505985145e-05
119002,,4517.7224,0.0013624508475484909
119002,,4518.6517,0.00020570099659078522
119002,,4519.2938,0.00014209991002411826
119002,,4519.7389,9.848883911911521e-05
119002,,4521.0001,0.00027904266770817365
119002,,4522.0385,0.00022968369321629822
119002,,4522.6295,0.00013069327030290623
119002,,4523.8546,0.000270882237866088
119002,,4524.4672,0.00013541549279683096
119002,,4525.2812,0.0001799106865003619
119002,,4525.8222,0.0001195505817404019
119002,,4526.8784,0.00023337196056893994
119002,,4527.2432,8.058533226784625e-05
119002,,4527.9229,0.0001501355173496588
119002,,4528.4416,0.0001145558375121869
119002,,4536.4216,0.001762195630390817
119002,,4537.3478,0.00020416973589920673
119002,,4537.6355,6.340708552277086e-05
119002,,4538.835,0.0002643447231491791
119002,,4539.674,0.00018484919588401816
119002,,4540.7046,0.00022702070677316222
119002,,4541.4807,0.00017092060998646907
119002,,4542.3573,0.00019302074761640142
119002,,4542.7719,9.127419368804013e-05
119002,,4543.5202,0.00016472321667748702
119002,,4544.1472,0.00013799872618602826
119002,,4544.6445,0.000109437475969143
119002,,4554.2077,0.002104279003561027
119002,,4555.1814,0.0002138022822280039
